customer_id,age,income,occupation,marital_status,children,risk_score,customer_preferences,insurance_type,insurance_premium,policy_recommendation,purchase_probability
8941,33,100251,Freelancer,Single,2,0.18,comprehensive coverage,life,2000.24,standard coverage,0.12
8942,37,92099,Freelancer,Single,0,0.43,balanced,vehicle,2584.37,standard coverage,0.31
8943,45,89434,Engineer,Divorced,0,0.72,balanced,vehicle,1547.71,standard coverage,0.62
8944,47,142775,Business,Married,0,0.14,balanced,vehicle,1480.88,standard coverage,0.12
8945,28,55772,Engineer,Single,2,0.19,comprehensive coverage,life,1115.1,standard coverage,0.14
8946,67,106142,Engineer,Divorced,1,0.08,budget-friendly,vehicle,1779.17,basic coverage,0.06
8947,34,56433,Lawyer,Married,0,0.17,budget-friendly,vehicle,253.16,basic coverage,0.09
8948,27,33261,Lawyer,Divorced,3,0.22,comprehensive coverage,life,940.53,standard coverage,0.14
8949,41,32742,Doctor,Divorced,3,0.56,budget-friendly,health,2620.66,basic coverage,0.3
8950,48,109450,Freelancer,Single,2,0.39,budget-friendly,vehicle,1482.01,basic coverage,0.34
8951,28,99029,Business,Divorced,3,0.09,budget-friendly,vehicle,1926.99,basic coverage,0.06
8952,64,126211,Engineer,Divorced,2,0.16,balanced,life,1821.67,standard coverage,0.08
8953,25,68877,Freelancer,Single,1,0.52,balanced,health,2109.17,standard coverage,0.43
8954,48,145548,Freelancer,Divorced,0,0.13,balanced,vehicle,456.75,standard coverage,0.11
8955,54,93681,Freelancer,Single,0,0.73,comprehensive coverage,health,387.67,full coverage,0.48
8956,54,125758,Business,Divorced,0,0.1,comprehensive coverage,life,1114.13,standard coverage,0.05
8957,50,139344,Business,Divorced,0,0.19,balanced,vehicle,420.21,standard coverage,0.15
8958,26,36922,Lawyer,Married,1,0.88,balanced,health,2665.66,standard coverage,0.71
8959,63,115927,Business,Single,0,0.53,budget-friendly,health,2212.72,basic coverage,0.51
8960,20,48263,Doctor,Married,3,0.99,comprehensive coverage,home,3301.18,full coverage,0.98
8961,66,83416,Teacher,Married,2,0.15,balanced,life,492.04,standard coverage,0.09
8962,30,111486,Engineer,Married,2,0.08,comprehensive coverage,life,229.5,standard coverage,0.06
8963,69,96436,Teacher,Married,3,0.08,comprehensive coverage,life,398.84,standard coverage,0.06
8964,45,144120,Teacher,Single,3,0.94,comprehensive coverage,health,1853.34,full coverage,0.87
8965,69,80051,Engineer,Divorced,1,0.64,balanced,vehicle,521.32,standard coverage,0.59
8966,41,115210,Teacher,Married,1,0.34,balanced,vehicle,1117.62,standard coverage,0.27
8967,27,136217,Business,Single,2,0.38,balanced,vehicle,1491.39,standard coverage,0.22
8968,59,135411,Lawyer,Divorced,2,0.7,budget-friendly,vehicle,2831.21,standard coverage,0.49
8969,54,110292,Doctor,Divorced,2,0.62,budget-friendly,vehicle,525.03,standard coverage,0.33
8970,32,143778,Doctor,Married,2,0.36,budget-friendly,vehicle,2636.6,basic coverage,0.18
8971,59,81700,Business,Single,0,0.69,budget-friendly,health,2100.56,standard coverage,0.64
8972,45,76092,Lawyer,Married,0,0.34,budget-friendly,vehicle,2471.42,basic coverage,0.32
8973,54,116164,Lawyer,Divorced,2,0.45,comprehensive coverage,vehicle,2343.05,standard coverage,0.4
8974,18,65082,Teacher,Divorced,2,0.85,balanced,life,388.65,standard coverage,0.69
8975,30,45819,Doctor,Single,0,0.12,balanced,life,2028.72,standard coverage,0.07
8976,21,54589,Doctor,Divorced,1,0.43,budget-friendly,vehicle,2452.34,basic coverage,0.31
8977,57,93468,Doctor,Divorced,2,0.09,budget-friendly,life,2155.69,basic coverage,0.06
8978,47,64041,Engineer,Single,3,0.04,budget-friendly,vehicle,447.86,basic coverage,0.03
8979,69,112339,Doctor,Married,3,0.97,balanced,health,3186.29,standard coverage,0.72
8980,20,68284,Engineer,Single,2,0.56,comprehensive coverage,health,412.6,standard coverage,0.3
8981,37,111594,Business,Single,1,0.98,balanced,health,3267.55,standard coverage,0.74
8982,52,141172,Engineer,Married,0,0.86,budget-friendly,life,1672.41,standard coverage,0.8
8983,44,68164,Freelancer,Divorced,2,0.99,balanced,life,3770.44,standard coverage,0.93
8984,65,54520,Freelancer,Single,1,0.93,comprehensive coverage,health,1230.36,full coverage,0.6
8985,29,66192,Engineer,Married,1,0.88,comprehensive coverage,life,2349.8,full coverage,0.79
8986,62,33179,Lawyer,Single,2,0.72,budget-friendly,vehicle,1187.19,standard coverage,0.51
8987,68,93679,Teacher,Single,1,0.73,budget-friendly,vehicle,3160.61,standard coverage,0.71
8988,58,131302,Lawyer,Married,3,0.94,budget-friendly,health,2831.49,standard coverage,0.48
8989,33,37248,Freelancer,Married,1,0.98,comprehensive coverage,life,1630.25,full coverage,0.85
8990,49,43146,Doctor,Divorced,2,0.94,budget-friendly,health,2071.93,standard coverage,0.87
8991,68,60144,Lawyer,Married,3,0.48,comprehensive coverage,life,2935.93,standard coverage,0.38
8992,50,91874,Teacher,Married,3,0.88,comprehensive coverage,home,1724.73,full coverage,0.63
8993,33,87540,Engineer,Married,2,0.51,comprehensive coverage,vehicle,415.99,standard coverage,0.31
8994,46,60744,Engineer,Divorced,1,0.56,comprehensive coverage,vehicle,3031.2,standard coverage,0.29
8995,44,65608,Freelancer,Divorced,2,0.82,budget-friendly,home,3544.87,standard coverage,0.78
8996,48,93627,Business,Divorced,2,0.83,balanced,home,2456.24,standard coverage,0.45
8997,68,30605,Business,Divorced,3,0.82,balanced,health,2055.81,standard coverage,0.79
8998,41,31327,Teacher,Divorced,1,0.83,budget-friendly,life,3236.02,standard coverage,0.66
8999,48,64778,Teacher,Single,2,0.43,budget-friendly,life,2855.16,basic coverage,0.33
9000,26,51840,Lawyer,Divorced,0,0.53,comprehensive coverage,vehicle,3038.05,standard coverage,0.46
9001,62,147725,Teacher,Married,2,0.25,budget-friendly,life,1917.82,basic coverage,0.19
9002,53,111282,Lawyer,Married,0,0.46,comprehensive coverage,vehicle,965.55,standard coverage,0.32
9003,23,100474,Business,Married,3,0.96,budget-friendly,life,2548.59,standard coverage,0.96
9004,47,143840,Lawyer,Divorced,1,0.82,comprehensive coverage,life,601.78,full coverage,0.74
9005,43,42192,Freelancer,Married,1,0.36,budget-friendly,life,2066.43,basic coverage,0.3
9006,57,127838,Lawyer,Divorced,2,0.63,comprehensive coverage,health,717.3,full coverage,0.63
9007,24,34936,Business,Married,2,0.25,comprehensive coverage,vehicle,994.98,standard coverage,0.13
9008,25,149441,Doctor,Single,1,0.21,balanced,vehicle,2238.17,standard coverage,0.18
9009,28,56112,Teacher,Divorced,3,0.42,comprehensive coverage,vehicle,1830.27,standard coverage,0.25
9010,20,96117,Engineer,Married,2,0.17,budget-friendly,vehicle,1582.73,basic coverage,0.14
9011,21,37393,Business,Married,3,0.55,budget-friendly,vehicle,735.51,basic coverage,0.32
9012,50,129972,Lawyer,Married,3,0.42,balanced,vehicle,2179.18,standard coverage,0.36
9013,37,46898,Engineer,Married,3,0.14,budget-friendly,life,1839.31,basic coverage,0.08
9014,22,87945,Teacher,Single,2,0.7,comprehensive coverage,vehicle,3274.99,full coverage,0.66
9015,51,118932,Engineer,Single,3,0.72,balanced,vehicle,2269.51,standard coverage,0.69
9016,31,60439,Engineer,Divorced,1,0.89,comprehensive coverage,health,3422.32,full coverage,0.65
9017,30,64245,Freelancer,Single,1,0.71,budget-friendly,health,2709.8,standard coverage,0.41
9018,66,66618,Teacher,Divorced,0,0.22,balanced,vehicle,1100.7,standard coverage,0.17
9019,62,64634,Lawyer,Divorced,3,0.66,comprehensive coverage,vehicle,845.91,full coverage,0.36
9020,41,87194,Lawyer,Single,3,0.98,balanced,life,3787.49,standard coverage,0.72
9021,47,96855,Doctor,Divorced,0,0.85,comprehensive coverage,home,3555.69,full coverage,0.62
9022,57,99733,Lawyer,Divorced,3,0.43,comprehensive coverage,life,934.9,standard coverage,0.27
9023,28,33135,Doctor,Single,1,0.7,balanced,vehicle,3330.4,standard coverage,0.58
9024,26,146303,Business,Single,1,0.02,comprehensive coverage,vehicle,1248.81,standard coverage,0.01
9025,30,131075,Teacher,Married,0,0.22,comprehensive coverage,vehicle,878.04,standard coverage,0.2
9026,30,146819,Doctor,Married,1,0.4,budget-friendly,life,2460.32,basic coverage,0.23
9027,49,65289,Teacher,Married,1,0.41,comprehensive coverage,vehicle,2016.97,standard coverage,0.24
9028,24,118377,Engineer,Single,1,0.88,balanced,health,1969.92,standard coverage,0.73
9029,28,138770,Teacher,Divorced,2,0.99,budget-friendly,home,2133.16,standard coverage,0.86
9030,66,119831,Teacher,Single,3,0.45,balanced,vehicle,2762.29,standard coverage,0.33
9031,59,40495,Teacher,Divorced,0,0.39,budget-friendly,vehicle,1233.4,basic coverage,0.3
9032,18,42524,Engineer,Divorced,3,0.13,comprehensive coverage,vehicle,982.55,standard coverage,0.07
9033,45,100121,Lawyer,Divorced,0,0.23,balanced,life,1076.38,standard coverage,0.2
9034,25,98248,Doctor,Single,0,0.14,budget-friendly,life,2159.86,basic coverage,0.11
9035,32,35405,Business,Married,3,0.35,budget-friendly,vehicle,1777.29,basic coverage,0.2
9036,22,89047,Teacher,Divorced,3,0.75,balanced,vehicle,3386.85,standard coverage,0.4
9037,39,55112,Teacher,Married,1,0.02,budget-friendly,life,1551.25,basic coverage,0.01
9038,37,124217,Doctor,Married,1,0.87,budget-friendly,home,3147.85,standard coverage,0.46
9039,21,120476,Doctor,Married,2,0.72,balanced,vehicle,1970.03,standard coverage,0.46
9040,62,125544,Freelancer,Married,3,0.37,comprehensive coverage,vehicle,2000.4,standard coverage,0.28
9041,42,100306,Engineer,Married,0,0.53,comprehensive coverage,health,1104.55,standard coverage,0.42
9042,33,97866,Doctor,Divorced,3,0.11,comprehensive coverage,vehicle,377.55,standard coverage,0.11
9043,57,60971,Engineer,Divorced,3,0.78,balanced,vehicle,885.19,standard coverage,0.53
9044,63,78067,Lawyer,Divorced,1,0.78,balanced,vehicle,3472.13,standard coverage,0.39
9045,44,66859,Engineer,Single,1,0.38,budget-friendly,vehicle,445.38,basic coverage,0.19
9046,46,52077,Teacher,Single,2,0.26,balanced,life,1233.76,standard coverage,0.19
9047,29,86015,Business,Single,1,0.58,comprehensive coverage,vehicle,3091.58,standard coverage,0.37
9048,69,95948,Teacher,Married,0,0.32,budget-friendly,life,1214.08,basic coverage,0.19
9049,24,112274,Engineer,Divorced,0,0.7,balanced,vehicle,2968.64,standard coverage,0.55
9050,41,97732,Freelancer,Married,0,0.71,balanced,vehicle,839.7,standard coverage,0.39
9051,22,136664,Teacher,Single,0,0.98,budget-friendly,life,2212.82,standard coverage,0.79
9052,64,69326,Freelancer,Married,2,0.35,comprehensive coverage,life,1196.05,standard coverage,0.33
9053,59,83394,Lawyer,Married,3,0.06,comprehensive coverage,life,1627.73,standard coverage,0.03
9054,50,91733,Freelancer,Married,1,0.88,budget-friendly,health,466.11,standard coverage,0.87
9055,55,100559,Freelancer,Single,2,0.01,balanced,life,1599.42,standard coverage,0.01
9056,57,67891,Lawyer,Married,2,0.45,budget-friendly,vehicle,1023.54,basic coverage,0.28
9057,60,77181,Freelancer,Divorced,0,0.26,budget-friendly,vehicle,2044.62,basic coverage,0.18
9058,23,87447,Business,Married,3,0.41,budget-friendly,vehicle,1195.18,basic coverage,0.3
9059,25,139138,Business,Married,0,0.17,comprehensive coverage,vehicle,330.24,standard coverage,0.09
9060,39,112991,Lawyer,Single,3,0.67,budget-friendly,health,370.62,standard coverage,0.57
9061,67,93903,Lawyer,Married,3,0.56,balanced,health,2828.63,standard coverage,0.53
9062,31,37036,Freelancer,Divorced,3,0.4,comprehensive coverage,vehicle,2637.11,standard coverage,0.37
9063,26,138807,Teacher,Divorced,1,0.66,budget-friendly,health,1334.81,standard coverage,0.47
9064,30,61364,Lawyer,Single,0,0.08,budget-friendly,life,1033.77,basic coverage,0.04
9065,67,75767,Engineer,Single,2,0.86,balanced,home,3492.46,standard coverage,0.85
9066,49,36320,Teacher,Married,2,0.45,comprehensive coverage,life,1535.55,standard coverage,0.24
9067,31,109557,Doctor,Married,2,0.62,balanced,vehicle,2302.77,standard coverage,0.55
9068,52,106386,Business,Married,1,0.28,balanced,life,1420.28,standard coverage,0.18
9069,42,58980,Business,Married,3,0.97,budget-friendly,health,3466.55,standard coverage,0.92
9070,48,106670,Business,Married,3,0.45,balanced,vehicle,2770.94,standard coverage,0.43
9071,66,114083,Teacher,Married,2,0.19,comprehensive coverage,vehicle,1798.87,standard coverage,0.13
9072,60,139115,Lawyer,Married,3,0.16,comprehensive coverage,vehicle,738.17,standard coverage,0.11
9073,62,93932,Engineer,Divorced,3,0.28,budget-friendly,vehicle,594.82,basic coverage,0.27
9074,69,132845,Doctor,Divorced,1,0.77,balanced,health,451.21,standard coverage,0.64
9075,37,64250,Business,Single,0,0.31,budget-friendly,vehicle,1867.53,basic coverage,0.16
9076,59,33468,Teacher,Single,1,0.08,budget-friendly,vehicle,1729.65,basic coverage,0.04
9077,54,42120,Engineer,Single,0,0.45,budget-friendly,vehicle,1975.44,basic coverage,0.25
9078,24,130146,Lawyer,Married,0,0.21,comprehensive coverage,vehicle,477.28,standard coverage,0.21
9079,27,83660,Doctor,Divorced,0,0.92,budget-friendly,home,811.71,standard coverage,0.6
9080,23,78630,Business,Married,1,0.37,balanced,vehicle,1791.44,standard coverage,0.22
9081,42,35410,Lawyer,Married,1,0.32,budget-friendly,vehicle,1822.15,basic coverage,0.32
9082,67,104841,Teacher,Divorced,0,0.45,comprehensive coverage,life,924.14,standard coverage,0.3
9083,23,112290,Business,Married,3,0.03,budget-friendly,vehicle,949.59,basic coverage,0.02
9084,62,43907,Teacher,Single,2,0.53,balanced,vehicle,2876.42,standard coverage,0.46
9085,34,39446,Lawyer,Married,3,0.99,comprehensive coverage,health,642.34,full coverage,0.88
9086,39,72346,Doctor,Divorced,2,0.34,balanced,vehicle,804.33,standard coverage,0.32
9087,40,88920,Business,Single,3,0.94,budget-friendly,health,3263.47,standard coverage,0.52
9088,46,109019,Business,Married,0,0.12,budget-friendly,life,1606.92,basic coverage,0.07
9089,24,140891,Freelancer,Married,2,0.59,balanced,health,1847.27,standard coverage,0.55
9090,52,41397,Engineer,Married,3,0.17,comprehensive coverage,vehicle,1479.15,standard coverage,0.15
9091,56,87022,Business,Single,3,0.88,balanced,life,892.4,standard coverage,0.75
9092,69,110528,Engineer,Single,1,0.72,comprehensive coverage,vehicle,2356.34,full coverage,0.58
9093,37,31911,Lawyer,Single,0,0.88,comprehensive coverage,health,1712.3,full coverage,0.83
9094,43,146337,Freelancer,Married,2,0.69,budget-friendly,vehicle,3369.09,standard coverage,0.47
9095,46,106378,Lawyer,Divorced,2,0.67,budget-friendly,health,414.92,standard coverage,0.6
9096,46,41560,Doctor,Divorced,2,0.53,comprehensive coverage,health,2921.16,standard coverage,0.36
9097,24,35610,Lawyer,Divorced,1,0.55,budget-friendly,vehicle,963.91,basic coverage,0.49
9098,51,111362,Doctor,Divorced,3,0.78,comprehensive coverage,health,1428.98,full coverage,0.45
9099,22,133401,Teacher,Married,1,0.57,balanced,vehicle,484.66,standard coverage,0.46
9100,30,121871,Freelancer,Single,2,0.43,balanced,life,1921.9,standard coverage,0.27
9101,23,36634,Engineer,Married,2,0.71,balanced,health,2104.26,standard coverage,0.44
9102,49,120262,Teacher,Single,3,0.96,balanced,health,3190.2,standard coverage,0.49
9103,53,87381,Doctor,Married,2,0.91,balanced,home,2059.75,standard coverage,0.86
9104,50,110040,Business,Married,3,0.33,balanced,vehicle,1876.75,standard coverage,0.28
9105,60,137550,Engineer,Single,2,0.39,balanced,life,2660.27,standard coverage,0.36
9106,50,140991,Teacher,Single,0,0.96,comprehensive coverage,health,1845.79,full coverage,0.86
9107,36,66474,Teacher,Married,2,0.23,budget-friendly,vehicle,1294.95,basic coverage,0.16
9108,58,96434,Teacher,Single,2,0.13,balanced,life,1252.4,standard coverage,0.11
9109,35,98687,Lawyer,Single,0,0.48,comprehensive coverage,life,1729.64,standard coverage,0.26
9110,31,111905,Business,Married,0,0.45,comprehensive coverage,vehicle,944.0,standard coverage,0.38
9111,38,112802,Teacher,Divorced,2,0.55,budget-friendly,vehicle,953.31,basic coverage,0.53
9112,56,55231,Teacher,Married,2,0.03,comprehensive coverage,vehicle,925.09,standard coverage,0.03
9113,51,84851,Teacher,Married,0,0.21,balanced,life,2120.29,standard coverage,0.13
9114,48,105844,Freelancer,Married,1,0.8,budget-friendly,health,3016.53,standard coverage,0.61
9115,34,82405,Business,Married,1,0.36,budget-friendly,life,375.71,basic coverage,0.21
9116,24,104971,Teacher,Divorced,3,0.92,budget-friendly,life,3173.26,standard coverage,0.76
9117,38,90246,Engineer,Single,1,0.57,budget-friendly,health,1146.78,basic coverage,0.37
9118,24,149593,Freelancer,Divorced,0,0.02,comprehensive coverage,vehicle,294.23,standard coverage,0.01
9119,18,146861,Lawyer,Single,3,0.98,budget-friendly,home,1800.13,standard coverage,0.52
9120,39,72514,Lawyer,Divorced,2,0.32,budget-friendly,life,494.2,basic coverage,0.21
9121,39,53128,Teacher,Married,1,0.37,comprehensive coverage,life,867.13,standard coverage,0.36
9122,40,30594,Business,Divorced,1,0.91,comprehensive coverage,health,2954.78,full coverage,0.78
9123,45,133741,Business,Divorced,2,0.88,balanced,health,554.43,standard coverage,0.54
9124,57,58930,Doctor,Married,0,0.69,balanced,vehicle,1685.34,standard coverage,0.36
9125,63,140343,Doctor,Divorced,1,0.01,balanced,life,565.84,standard coverage,0.01
9126,47,53257,Engineer,Single,3,0.0,budget-friendly,life,972.67,basic coverage,0.0
9127,62,137934,Engineer,Married,1,0.18,budget-friendly,vehicle,2101.02,basic coverage,0.14
9128,27,105538,Freelancer,Single,2,0.76,comprehensive coverage,health,2922.34,full coverage,0.54
9129,29,125862,Business,Single,3,0.83,comprehensive coverage,home,1719.84,full coverage,0.76
9130,62,137216,Engineer,Married,2,0.22,comprehensive coverage,life,585.92,standard coverage,0.17
9131,33,75376,Doctor,Single,0,0.08,comprehensive coverage,vehicle,2081.56,standard coverage,0.08
9132,38,30820,Business,Single,2,0.43,budget-friendly,vehicle,1543.76,basic coverage,0.36
9133,30,56380,Doctor,Married,0,0.93,budget-friendly,life,897.25,standard coverage,0.49
9134,64,105322,Teacher,Married,0,0.52,budget-friendly,vehicle,981.46,basic coverage,0.42
9135,21,57832,Freelancer,Divorced,3,0.73,budget-friendly,health,2927.06,standard coverage,0.51
9136,54,124122,Teacher,Married,2,0.71,budget-friendly,health,1000.13,standard coverage,0.54
9137,47,128315,Engineer,Divorced,1,0.85,budget-friendly,home,683.31,standard coverage,0.69
9138,43,85383,Doctor,Married,1,0.98,balanced,home,1487.56,standard coverage,0.89
9139,31,52625,Business,Single,3,0.98,balanced,home,3045.56,standard coverage,0.59
9140,54,30407,Business,Single,1,0.54,balanced,health,1399.94,standard coverage,0.37
9141,42,85209,Engineer,Married,3,0.33,budget-friendly,vehicle,718.81,basic coverage,0.19
9142,56,72376,Freelancer,Divorced,2,0.79,balanced,health,3254.42,standard coverage,0.59
9143,44,52191,Doctor,Married,0,0.7,budget-friendly,health,1952.95,standard coverage,0.56
9144,31,116083,Engineer,Divorced,0,0.78,balanced,health,3422.13,standard coverage,0.41
9145,19,87263,Business,Married,2,0.3,budget-friendly,vehicle,2472.26,basic coverage,0.22
9146,19,33736,Teacher,Divorced,2,0.58,comprehensive coverage,vehicle,2046.49,standard coverage,0.36
9147,50,140435,Freelancer,Married,2,0.19,comprehensive coverage,vehicle,1210.28,standard coverage,0.15
9148,19,49222,Doctor,Single,2,0.22,budget-friendly,vehicle,1154.84,basic coverage,0.18
9149,51,76438,Engineer,Divorced,3,0.37,comprehensive coverage,vehicle,1336.52,standard coverage,0.3
9150,42,111213,Teacher,Divorced,1,0.71,comprehensive coverage,health,438.75,full coverage,0.36
9151,62,87688,Lawyer,Single,1,0.3,balanced,life,1857.27,standard coverage,0.21
9152,54,34796,Doctor,Married,1,0.33,comprehensive coverage,vehicle,1015.15,standard coverage,0.25
9153,44,52647,Business,Married,1,0.8,balanced,health,1437.93,standard coverage,0.69
9154,43,114842,Business,Married,0,0.91,comprehensive coverage,life,3079.63,full coverage,0.49
9155,69,93753,Lawyer,Married,3,0.84,balanced,health,3614.13,standard coverage,0.81
9156,64,74041,Doctor,Divorced,3,0.18,comprehensive coverage,life,474.18,standard coverage,0.1
9157,39,83829,Engineer,Married,1,0.46,balanced,vehicle,853.71,standard coverage,0.25
9158,69,106019,Doctor,Married,3,0.7,balanced,vehicle,608.41,standard coverage,0.45
9159,64,127604,Doctor,Single,3,0.71,balanced,vehicle,2774.74,standard coverage,0.5
9160,24,33387,Freelancer,Single,2,0.4,comprehensive coverage,vehicle,2103.36,standard coverage,0.21
9161,30,115852,Freelancer,Divorced,2,0.42,comprehensive coverage,vehicle,1916.34,standard coverage,0.23
9162,65,99440,Lawyer,Divorced,2,0.58,balanced,health,861.5,standard coverage,0.53
9163,68,113413,Business,Single,1,0.68,comprehensive coverage,health,1979.81,full coverage,0.43
9164,45,42088,Teacher,Married,3,0.07,comprehensive coverage,life,1368.37,standard coverage,0.07
9165,62,37790,Business,Divorced,1,0.64,comprehensive coverage,health,3132.49,full coverage,0.49
9166,45,100870,Doctor,Single,2,0.51,budget-friendly,health,2137.53,basic coverage,0.49
9167,41,96009,Business,Single,3,0.04,comprehensive coverage,vehicle,1830.38,standard coverage,0.04
9168,52,69437,Lawyer,Single,2,0.06,balanced,life,1810.54,standard coverage,0.04
9169,50,53331,Freelancer,Divorced,1,0.2,comprehensive coverage,life,1868.96,standard coverage,0.18
9170,54,70190,Freelancer,Divorced,0,0.36,balanced,life,1170.8,standard coverage,0.26
9171,26,129583,Teacher,Married,2,0.76,balanced,vehicle,3133.93,standard coverage,0.52
9172,67,47227,Teacher,Divorced,1,0.31,balanced,life,2048.78,standard coverage,0.22
9173,20,82750,Engineer,Single,2,0.76,comprehensive coverage,health,2660.28,full coverage,0.4
9174,69,84064,Freelancer,Married,1,0.5,balanced,vehicle,672.9,standard coverage,0.5
9175,19,68735,Business,Married,3,0.21,comprehensive coverage,life,2261.34,standard coverage,0.14
9176,39,79038,Freelancer,Divorced,1,0.78,balanced,health,362.81,standard coverage,0.66
9177,38,38135,Freelancer,Divorced,0,0.72,balanced,vehicle,1302.58,standard coverage,0.7
9178,54,68059,Business,Divorced,3,0.04,comprehensive coverage,vehicle,1475.83,standard coverage,0.03
9179,41,87329,Lawyer,Divorced,0,0.73,balanced,vehicle,811.88,standard coverage,0.58
9180,31,67709,Business,Married,0,0.67,balanced,vehicle,2656.93,standard coverage,0.62
9181,50,91057,Lawyer,Single,0,0.38,balanced,life,633.05,standard coverage,0.25
9182,34,124582,Engineer,Married,2,0.63,comprehensive coverage,vehicle,330.45,full coverage,0.37
9183,38,107259,Doctor,Single,3,0.15,comprehensive coverage,life,288.83,standard coverage,0.08
9184,30,46958,Business,Single,3,0.59,balanced,health,935.26,standard coverage,0.37
9185,61,54855,Doctor,Divorced,3,0.17,budget-friendly,life,1381.49,basic coverage,0.11
9186,68,145455,Engineer,Single,0,0.11,comprehensive coverage,life,373.21,standard coverage,0.09
9187,61,49969,Business,Married,0,0.2,budget-friendly,life,1016.46,basic coverage,0.15
9188,57,83841,Business,Divorced,3,0.12,comprehensive coverage,life,608.16,standard coverage,0.08
9189,28,69811,Doctor,Married,3,0.12,comprehensive coverage,vehicle,1997.05,standard coverage,0.11
9190,19,55179,Engineer,Married,2,0.88,comprehensive coverage,life,1281.34,full coverage,0.69
9191,54,147464,Engineer,Divorced,0,0.9,balanced,health,2610.05,standard coverage,0.45
9192,45,78488,Doctor,Single,3,0.73,budget-friendly,health,2631.48,standard coverage,0.37
9193,20,134871,Doctor,Married,0,0.78,comprehensive coverage,health,797.82,full coverage,0.59
9194,32,122678,Business,Single,2,0.36,budget-friendly,vehicle,569.35,basic coverage,0.31
9195,63,129820,Freelancer,Single,3,0.54,comprehensive coverage,vehicle,2827.77,standard coverage,0.28
9196,41,89895,Engineer,Married,3,0.81,balanced,health,876.87,standard coverage,0.73
9197,25,76539,Freelancer,Single,1,0.49,budget-friendly,vehicle,1775.63,basic coverage,0.27
9198,23,86892,Teacher,Divorced,2,0.74,comprehensive coverage,health,2239.19,full coverage,0.66
9199,49,42715,Engineer,Married,1,0.42,balanced,vehicle,1101.17,standard coverage,0.21
9200,58,56102,Business,Married,1,0.35,comprehensive coverage,vehicle,1441.31,standard coverage,0.24
9201,68,137986,Doctor,Single,2,0.85,balanced,home,1381.22,standard coverage,0.6
9202,52,101107,Business,Married,3,0.33,budget-friendly,life,2245.85,basic coverage,0.3
9203,30,44465,Teacher,Single,2,0.48,comprehensive coverage,life,702.76,standard coverage,0.28
9204,45,85767,Engineer,Single,0,0.11,balanced,life,827.34,standard coverage,0.06
9205,59,82618,Freelancer,Married,3,0.51,balanced,vehicle,1678.95,standard coverage,0.51
9206,21,68359,Teacher,Married,0,0.61,comprehensive coverage,vehicle,1191.46,full coverage,0.39
9207,48,100906,Freelancer,Married,2,0.39,budget-friendly,life,2434.91,basic coverage,0.32
9208,18,87254,Freelancer,Married,0,0.65,comprehensive coverage,health,2988.53,full coverage,0.44
9209,47,122360,Freelancer,Single,0,0.44,comprehensive coverage,vehicle,2376.01,standard coverage,0.25
9210,25,49578,Engineer,Single,2,0.43,budget-friendly,vehicle,2565.21,basic coverage,0.23
9211,57,105270,Business,Single,1,0.42,comprehensive coverage,vehicle,1383.54,standard coverage,0.24
9212,63,124236,Teacher,Divorced,1,0.86,budget-friendly,health,2177.76,standard coverage,0.74
9213,31,113426,Business,Single,1,0.73,comprehensive coverage,vehicle,2321.52,full coverage,0.69
9214,61,143471,Business,Single,2,0.46,balanced,life,2345.73,standard coverage,0.44
9215,45,121799,Business,Divorced,1,0.64,budget-friendly,vehicle,1358.61,standard coverage,0.32
9216,51,81522,Freelancer,Married,1,0.82,balanced,home,565.78,standard coverage,0.62
9217,56,134704,Teacher,Married,2,0.46,balanced,life,2576.47,standard coverage,0.35
9218,21,32419,Engineer,Single,1,0.84,balanced,life,2926.02,standard coverage,0.48
9219,41,105181,Business,Single,1,0.18,budget-friendly,life,1291.16,basic coverage,0.14
9220,44,128017,Business,Divorced,3,0.59,budget-friendly,health,556.21,basic coverage,0.45
9221,59,96858,Doctor,Single,0,0.36,comprehensive coverage,life,1335.56,standard coverage,0.35
9222,28,43193,Freelancer,Married,1,0.1,comprehensive coverage,life,325.44,standard coverage,0.05
9223,40,65406,Freelancer,Married,0,0.89,comprehensive coverage,life,2219.11,full coverage,0.71
9224,59,98170,Doctor,Single,1,0.49,comprehensive coverage,life,499.45,standard coverage,0.25
9225,49,47383,Teacher,Single,1,0.54,balanced,health,2366.75,standard coverage,0.41
9226,67,95407,Freelancer,Divorced,0,0.52,budget-friendly,health,634.19,basic coverage,0.48
9227,21,78032,Freelancer,Divorced,1,0.54,budget-friendly,health,1319.56,basic coverage,0.4
9228,36,52972,Lawyer,Single,3,0.59,budget-friendly,health,1185.08,basic coverage,0.45
9229,24,52495,Business,Divorced,3,0.87,balanced,home,1085.93,standard coverage,0.54
9230,50,52565,Teacher,Married,0,0.95,budget-friendly,home,3716.42,standard coverage,0.62
9231,31,89027,Engineer,Married,0,0.62,balanced,health,2526.1,standard coverage,0.49
9232,30,81655,Freelancer,Divorced,2,0.38,comprehensive coverage,life,2140.31,standard coverage,0.21
9233,23,73762,Freelancer,Married,1,0.52,budget-friendly,health,1375.01,basic coverage,0.35
9234,36,66660,Teacher,Married,2,0.7,comprehensive coverage,health,2571.43,full coverage,0.38
9235,26,54118,Business,Married,3,0.53,budget-friendly,health,1657.23,basic coverage,0.5
9236,52,106816,Engineer,Married,0,0.26,comprehensive coverage,life,1305.38,standard coverage,0.2
